4.186171937;1.733739152;4.530991827;0.8414709848;103
3.11876399;3.637400646;4.791385216;0.8414709848;288
2.78333103;1.399899682;3.11554983;0.8414709848;103
2.836995551;2.334834446;3.674234022;0.8414709848;103
1.571467258;3.603553894;3.931298768;0.8414709848;103
1.225646306;3.887995087;4.076605777;0.8414709848;103
4.754210858;1.003115059;4.858884718;0.8414709848;123
3.468846257;3.59492603;4.995636848;0.8414709848;286
3.44661265;1.028265235;3.596730203;0.8414709848;103
1.092249714;3.099098647;3.285943071;0.8414709848;103
2.599443911;1.186662673;2.857494873;0.8414709848;103
3.89502209;2.681085362;4.728574394;0.8414709848;281
1.362425742;3.473544059;3.731181078;0.8414709848;103
2.77984796;3.932923544;4.816164686;0.8414709848;288
3.617051595;3.439761613;4.991494985;0.8414709848;279
3.721230155;2.801997014;4.658190758;0.8414709848;123
1.053059832;4.768807017;4.883692801;0.8414709848;132
3.25315286;2.541666025;4.128325292;0.8414709848;103
1.06386503;1.923575283;2.198169846;0.8414709848;103
1.964101877;3.733054097;4.218221079;0.8414709848;103
3.689986627;3.332779653;4.97226523;0.8414709848;297
1.693458589;2.564242438;3.072969456;0.8414709848;103
1.728944347;4.021445635;4.377359199;0.8414709848;103
2.70062351;1.831766655;3.263240172;0.8414709848;103
3.270801309;1.125253167;3.458950114;0.8414709848;103
3.369139092;3.549016516;4.893528017;0.8414709848;281
3.330600927;3.706635449;4.983176586;0.8414709848;281
3.909087984;2.306163086;4.538651457;0.8414709848;103
3.281775904;3.083337064;4.503001281;0.8414709848;103
3.344688115;2.878135402;4.412550507;0.8414709848;277
2.989280444;3.908768518;4.92079962;0.8414709848;281
3.472004674;3.361021243;4.832316241;0.8414709848;288
3.428137;2.103996736;4.022303513;0.8414709848;103
2.185094025;1.661067766;2.744773583;0.8414709848;103
1.06254562;2.693605908;2.89560287;0.8414709848;103
2.579526067;2.173952705;3.373429279;0.8414709848;103
1.056319295;1.795369613;2.083065649;0.8414709848;103
3.595367796;3.410702142;4.955760153;0.8414709848;279
3.548839922;3.205203512;4.782007355;0.8414709848;288
3.729308122;3.159838702;4.887977055;0.8414709848;288
3.400154301;3.547802698;4.9140567;0.8414709848;281
1.381640464;2.48327302;2.841755666;0.8414709848;103
3.175365028;3.663689409;4.848253618;0.8414709848;279
3.365191143;2.098887166;3.966086076;0.8414709848;103
3.244973692;2.531707498;4.115749885;0.8414709848;103
3.386848373;2.895655277;4.455957965;0.8414709848;277
3.886918072;1.943939677;4.345921487;0.8414709848;103
2.024273289;1.161734367;2.333947105;0.8414709848;103
3.84265156;1.443563306;4.104856395;0.8414709848;103
2.757346029;1.806876825;3.296628731;0.8414709848;103
3.583054393;3.151480899;4.771803709;0.8414709848;288
3.253102299;3.782064322;4.988655641;0.8414709848;132
1.557325815;3.417669511;3.755759388;0.8414709848;103
3.159364356;1.812244919;3.642226624;0.8414709848;103
3.271414291;3.520461863;4.805809317;0.8414709848;288
3.904139744;3.021871354;4.937004519;0.8414709848;297
3.497416178;2.182534752;4.122545071;0.8414709848;103
1.421977033;2.826138284;3.163712421;0.8414709848;103
1.873761754;2.666039783;3.258642545;0.8414709848;103
4.033121047;2.797380089;4.908299171;0.8414709848;259
1.488351813;2.425191366;2.845477865;0.8414709848;103
4.12731379;2.588528991;4.871878638;0.8414709848;259
3.590760494;1.002081506;3.727965701;0.8414709848;103
2.410275412;2.219125035;3.276269751;0.8414709848;103
1.658623402;3.13635769;3.547924907;0.8414709848;103
2.939319906;3.769744128;4.780227223;0.8414709848;132
2.077649334;1.976502083;2.867610022;0.8414709848;103
1.673164184;1.875056892;2.513029394;0.8414709848;103
3.232408009;2.615344692;4.157942928;0.8414709848;103
1.259568987;2.015661651;2.376847897;0.8414709848;103
1.987504255;3.785217082;4.275282625;0.8414709848;103
3.849082353;1.592347715;4.165453902;0.8414709848;103
3.990961961;2.817124063;4.885075778;0.8414709848;281
3.90645981;2.894148077;4.861740567;0.8414709848;288
1.132202944;2.380284994;2.635837658;0.8414709848;103
3.537405373;3.222821829;4.785375357;0.8414709848;279
3.123738337;2.791132653;4.189052719;0.8414709848;103
3.211572355;3.370786896;4.65579223;0.8414709848;132
1.323413304;2.478617839;2.809798777;0.8414709848;103
1.968639747;4.21255902;4.649859777;0.8414709848;123
3.006202523;3.433692546;4.563715385;0.8414709848;259
2.595297774;4.265727519;4.99319555;0.8414709848;132
4.193380489;1.602870175;4.489279755;0.8414709848;103
3.032795126;3.78325124;4.8487974;0.8414709848;132
4.433435204;2.303835626;4.99629926;0.8414709848;132
1.880964193;3.844598138;4.280065553;0.8414709848;103
4.238004206;2.394663948;4.867760787;0.8414709848;132
1.384706205;4.762093045;4.959328729;0.8414709848;132
2.59028808;3.07100538;4.01754482;0.8414709848;103
2.850840427;3.827760467;4.772739395;0.8414709848;288
3.940864496;1.836286471;4.347684554;0.8414709848;103
3.165791898;3.783137599;4.93298778;0.8414709848;132
1.914200073;1.699819699;2.559990025;0.8414709848;103
3.428673372;3.191543568;4.684202326;0.8414709848;288
2.793316708;3.985014796;4.866514272;0.8414709848;281
3.361677406;3.358173792;4.751652996;0.8414709848;288
4.530545384;1.754828444;4.858524914;0.8414709848;132
2.115485408;3.801431315;4.350420503;0.8414709848;103
3.386644557;3.42529716;4.816847723;0.8414709848;295
3.368032506;3.551080377;4.894263458;0.8414709848;281
