2.828328614;2.828525599;3.999999977;5.685307319;631
3.339072993;2.790550485;4.351618143;22026.46579;103
2.828280515;2.828573634;3.999999934;5.685307339;817
2.828226418;2.828625255;3.999998189;5.685307976;815
2.828534706;2.82831905;3.999999654;5.685307436;616
2.829262682;2.827591089;3.999999836;5.685307668;690
2.828889218;2.82796435;3.999999571;5.685307553;636
3.976634693;2.852444522;4.893880182;22026.46579;103
2.828317742;2.828536163;3.99999976;5.685307398;786
2.828620373;2.828233694;3.99999988;5.685307365;682
2.828532852;2.828320592;3.999999433;5.685307515;762
3.921266567;1.698314021;4.273242564;22026.46579;103
2.827797369;2.829056315;3.999999699;6.529144187;853
2.14738597;3.949692658;4.495702236;22026.46579;103
2.400288696;3.579821209;4.310047066;22026.46579;103
2.829029849;2.827823884;3.999999725;5.685307563;751
2.828346001;2.828508077;3.99999988;5.685307352;833
2.828651434;2.828202365;3.999999693;5.685307439;621
2.827806572;2.82904723;3.99999978;5.685307552;676
2.828231839;2.82862192;3.999999663;5.685307444;810
2.82998997;3.49958474;4.500659572;22026.46579;103
2.828795259;2.828058123;3.99999942;8.216817341;1129
2.828847932;2.828005691;3.999999601;6.529144069;822
2.828528098;2.828325923;3.999999841;6.529143751;951
2.828261053;2.82859269;3.999999649;6.529143905;841
3.526854319;2.349262387;4.2376568;22026.46579;103
2.185450695;3.779976587;4.366281912;22026.46579;103
2.828804198;2.828048168;3.999998704;5.685307835;658
2.828644751;2.828209095;3.999999726;6.529143866;774
3.883516086;3.533601552;5.250527318;22026.46579;103
3.241960333;2.619076389;4.167717352;22026.46579;103
2.760253506;3.895765933;4.774514804;22026.46579;103
2.828205125;2.828648345;3.999999462;6.529144058;745
2.828575897;2.828276648;3.999998801;5.685307748;789
2.828162614;2.828691159;3.999999681;5.685307451;801
2.827985682;2.828867993;3.999999643;5.685307519;670
2.828568125;2.828285979;3.999999902;5.68530735;620
3.134025847;3.370526606;4.602452348;22026.46579;103
2.817879941;3.778902634;4.713868102;22026.46579;103
2.953231092;3.744879026;4.769244469;22026.46579;103
3.550115726;2.348352023;4.256533671;22026.46579;103
2.828154646;2.828698531;3.99999926;5.685307605;785
3.006523771;2.997767057;4.245679276;22026.46579;103
2.828269239;2.828584901;3.999999929;5.685307343;768
2.828994085;2.827859353;3.999999507;6.529144262;886
3.91513628;3.546741458;5.282770775;22026.46579;103
2.828492537;2.828359735;3.999998603;5.685307812;709
2.963494302;2.686570026;3.999994623;5.693686101;443
2.829098408;2.82775533;3.999999751;5.685307591;687
2.828750646;2.82810351;3.99999996;5.685307366;644
3.687290794;2.426110674;4.413856183;22026.46579;103
2.689826724;3.086548241;4.094135788;22026.46579;103
2.828534968;2.828318888;3.999999725;5.685307411;676
2.828088425;2.82876538;3.999999715;5.685307459;674
3.828560718;2.796596397;4.741184302;22026.46579;103
3.084354808;3.641403515;4.772113174;22026.46579;103
2.828221462;2.8286295;3.999997686;5.685308159;653
2.82851112;2.828342742;3.999999728;5.685307407;640
2.828596351;2.828256915;3.999999312;6.529144148;963
3.649840786;1.973035067;4.149000498;22026.46579;103
2.82917332;2.827680399;3.999999764;5.685307633;826
3.720485343;1.816396743;4.140206313;22026.46579;103
2.828582243;2.828270682;3.999999069;5.685307652;645
2.828022926;2.828830277;3.9999993;5.685307629;799
2.828446417;2.828406936;3.999999366;5.685307535;617
2.828166532;2.828687629;3.999999954;5.685307352;656
2.828169071;2.828684902;3.999999821;5.685307399;783
2.828903743;2.827950352;3.999999947;5.685307424;678
2.828215635;2.828638212;3.999999726;6.529143864;909
2.828099965;2.828754042;3.999999856;5.685307405;866
2.827739469;2.829114534;3.999999944;8.21681717;1161
2.828823978;2.828029491;3.999999487;6.529144134;922
3.993221471;1.800343047;4.380302821;22026.46579;103
3.929844857;2.233111058;4.520007257;22026.46579;103
2.828095887;2.828758026;3.99999979;8.216816763;1113
2.903054029;3.042116372;4.20502018;22026.46579;103
2.82872609;2.82812808;3.999999966;8.216816474;993
2.828292763;2.828561266;3.999999849;5.685307368;643
2.828057908;2.828796103;3.999999865;6.529143843;1115
2.829262523;2.827591113;3.999999741;6.529144419;859
2.410901892;3.95026941;4.627858721;22026.46579;103
2.828806117;2.828047933;3.999999895;5.685307406;602
2.828490536;2.828363436;3.999999805;5.685307378;667
2.828171843;2.82868227;3.999999919;5.685307363;621
3.575076403;1.97787672;4.085727304;22026.46579;103
2.830661863;2.826189865;3.999999467;5.685309663;586
2.8431212;2.813641641;3.99998968;5.685405099;688
2.828408758;2.828444953;3.999999619;5.685307444;641
2.828613208;2.828240685;3.999999756;6.529143833;931
3.51313032;3.027070351;4.637374209;22026.46579;103
2.829114995;2.827738655;3.999999694;5.685307621;674
2.624343923;3.087353199;4.052027987;22026.46579;103
2.829504702;2.827348856;3.999999802;5.685307881;652
3.946505029;2.549907676;4.698609485;22026.46579;103
1.782487531;3.988761097;4.368921708;22026.46579;103
3.896258054;2.674880344;4.726077833;22026.46579;103
2.828571742;2.828281741;3.999999463;5.685307509;680
2.979811398;2.668435826;3.999978216;5.695932019;407
3.539983418;3.56897287;5.026832993;22026.46579;103
2.213524379;3.663310282;4.280132288;22026.46579;103
