3.536352908;3.534714362;4.999999752;6.135865316;713
3.535176925;3.535890354;4.999999649;7.019048164;1105
3.536910017;3.534156658;4.999999575;6.135865434;797
3.53581876;3.53524884;4.999999867;7.019048071;1099
3.535464933;3.535602453;4.9999997;6.430259545;954
3.538966589;3.532096634;4.999999115;6.135866301;555
3.534992985;3.536074706;4.999999973;6.135865264;760
3.535048565;3.536018825;4.999999749;6.13586528;653
3.535339768;3.535727581;4.99999968;6.135865269;696
4.005054175;2.992957007;4.999825056;6.158737323;445
3.747916701;3.309475389;4.999950694;6.139925408;522
3.535493182;3.535574348;4.999999801;6.135865256;715
3.535258429;3.535808919;4.999999687;6.135865272;633
3.535551055;3.53551671;4.999999967;6.430259496;894
3.535350845;3.535716593;4.999999742;6.430259542;1075
3.536205327;3.534861647;4.999999498;6.13586532;684
3.535664579;3.53540322;4.999999994;6.135865239;763
3.536524434;3.534541917;4.999999163;6.135865395;639
3.535685383;3.535381518;4.999999361;6.135865297;876
3.535238105;3.535829416;4.999999812;6.135865262;937
3.535213155;3.535853233;4.999999014;6.430259685;1243
3.535856638;3.535211136;4.999999994;6.430259509;936
3.53511705;3.535950223;4.999999654;6.135865283;903
3.536354864;3.534712607;4.999999893;6.135865303;675
3.535554197;3.535513296;4.999999775;7.019048077;1306
3.535824949;3.535242355;4.999999658;6.135865275;661
3.535361169;3.535706282;4.999999751;6.43025954;973
3.535514563;3.535552648;4.999999575;6.135865276;838
3.536353999;3.534713112;4.999999639;6.135865326;723
3.536592023;3.534475127;4.999999756;6.430259721;943
3.535610757;3.535457045;4.999999994;6.135865239;936
3.562158685;3.508701956;4.999996392;6.135925115;524
3.535196292;3.535870966;4.999999631;6.13586528;890
3.535431752;3.535635633;4.9999997;6.135865265;707
3.535548307;3.535519359;4.999999897;6.135865247;648
3.628791585;3.439717092;4.999978204;6.136613805;472
3.535517313;3.535550169;4.999999767;6.135865258;843
3.536107959;3.534959663;4.999999931;6.430259557;944
3.535421067;3.535646655;4.999999939;6.430259503;903
3.621503641;3.44736148;4.999958979;6.136502052;443
3.535878569;3.535189204;4.999999997;6.135865248;717
3.535829997;3.5352374;4.999999724;6.13586527;694
3.535539848;3.535527201;4.999999461;6.430259587;906
3.588525039;3.481721944;4.999989965;6.136103993;617
3.535068327;3.535999191;4.999999835;6.13586527;651
3.535737328;3.535329743;4.999999484;6.135865287;723
3.535101728;3.535965953;4.999999945;6.135865258;721
3.535889129;3.535178363;4.999999799;6.430259547;887
3.535835487;3.535231639;4.999999533;6.135865287;886
3.535522923;3.535544058;4.999999412;6.430259596;874
3.535370534;3.535697086;4.99999987;6.135865251;658
3.699567062;3.363412736;4.999934167;6.13824303;543
3.535198344;3.535869032;4.999999715;6.135865273;905
3.535800339;3.53526727;4.999999871;6.430259525;957
3.553528071;3.517433907;4.999990304;6.135893258;464
3.535751037;3.535316676;4.99999994;6.135865247;645
3.535995295;3.535071013;4.999998979;6.135865347;662
3.538733328;3.532327591;4.999997178;6.135866346;744
3.535535571;3.535531814;4.999999698;6.135865265;618
3.53555008;3.535517605;4.999999911;6.135865246;627
3.535760278;3.535306204;4.999999069;6.430259666;1112
3.535837163;3.535229259;4.999999036;6.135865332;622
3.535684817;3.535381847;4.999999193;6.135865312;778
3.535413234;3.53565397;4.999999573;6.135865277;683
3.535415104;3.535652316;4.999999726;6.135865263;689
3.535860286;3.535206877;4.999999562;6.135865286;684
3.535516752;3.535550609;4.999999681;6.135865266;808
3.535496433;3.535570958;4.999999703;6.135865264;758
3.535945243;3.535121543;4.999999309;6.135865314;633
3.535387141;3.535680322;4.999999757;6.135865261;722
3.535376423;3.535691261;4.999999914;6.135865247;758
3.536022364;3.535044871;4.99999964;6.13586529;719
3.535123661;3.535943691;4.999999708;6.430259571;988
3.535326787;3.535740705;4.999999782;6.135865261;637
3.535590517;3.53547684;4.999999679;6.430259549;957
3.535883554;3.535183667;4.999999607;6.430259581;1105
3.536168983;3.534898709;4.999999995;6.135865272;671
3.535838318;3.535229025;4.999999687;6.135865273;711
3.536017226;3.53505002;4.999999647;6.430259593;1009
3.542725259;3.528327669;4.999999841;6.135869571;670
3.535943016;3.535124046;4.999999503;6.135865296;647
3.53543932;3.535628207;4.9999998;6.430259528;870
3.535658017;3.53540967;4.999999915;6.135865246;900
3.535583808;3.535483669;4.999999764;6.430259533;758
3.535575153;3.535492636;4.999999985;6.135865239;745
3.534914659;3.536152825;4.999999845;6.430259582;927
3.535755364;3.535312315;4.999999916;6.430259513;1011
3.535514991;3.535552181;4.999999547;6.135865278;873
3.535377828;3.535689885;4.999999935;6.135865245;679
3.535844532;3.535223171;4.999999943;6.430259517;919
3.53582768;3.535239592;4.999999636;6.135865277;826
3.53566377;3.535403604;4.999999693;6.135865266;813
3.535161785;3.535905483;4.999999643;6.430259578;874
3.536164147;3.534903388;4.999999884;6.430259577;907
3.535386173;3.535680692;4.999999335;6.430259613;1040
3.534905697;3.53616165;4.99999975;6.430259601;987
3.535933999;3.535133277;4.999999653;6.135865282;812
3.535974858;3.535092451;4.999999683;6.135865282;728
3.535951475;3.535115927;4.999999745;6.430259565;972
3.534993301;3.536074238;4.999999866;7.019048141;1196
