0,42; 2,06801; 4,88199; 99,0933; -4,2893; 
0,43; 2,11682; 4,88164; 99,0499; -4,3887; 
0,44; 2,16564; 4,88139; 99,0055; -4,48791; 
0,45; 2,21445; 4,88125; 98,9601; -4,58693; 
0,46; 2,26326; 4,88122; 98,9138; -4,68576; 
0,47; 2,31208; 4,88129; 98,8664; -4,78439; 
0,48; 2,36089; 4,88147; 98,8181; -4,88282; 
0,49; 2,40971; 4,88176; 98,7688; -4,98105; 
0,5; 2,45853; 4,88215; 98,7185; -5,07907; 
0,51; 2,50735; 4,88265; 98,6672; -5,17688; 
0,52; 2,55618; 4,88326; 98,6149; -5,27447; 
0,53; 2,60501; 4,88396; 98,5617; -5,37185; 
0,54; 2,65386; 4,88478; 98,5075; -5,46901; 
0,55; 2,70271; 4,88569; 98,4523; -5,56594; 
0,56; 2,75157; 4,88671; 98,3962; -5,66264; 
0,57; 2,80045; 4,88783; 98,3391; -5,75912; 
0,58; 2,84933; 4,88906; 98,281; -5,85535; 
0,59; 2,89823; 4,89038; 98,222; -5,95135; 
0,6; 2,94714; 4,89181; 98,162; -6,04711; 
0,61; 2,99606; 4,89333; 98,101; -6,14263; 
0,62; 3,045; 4,89496; 98,0391; -6,23789; 
0,63; 3,09396; 4,89669; 97,9763; -6,33291; 
0,64; 3,14294; 4,89852; 97,9125; -6,42768; 
0,65; 3,19193; 4,90044; 97,8477; -6,52218; 
0,66; 3,24095; 4,90246; 97,782; -6,61643; 
0,67; 3,28998; 4,90459; 97,7154; -6,71041; 
0,68; 3,33904; 4,9068; 97,6478; -6,80413; 
0,69; 3,38812; 4,90912; 97,5793; -6,89759; 
0,7; 3,43722; 4,91153; 97,5099; -6,99077; 
0,71; 3,48635; 4,91404; 97,4395; -7,08367; 
0,72; 3,5355; 4,91664; 97,3682; -7,1763; 
0,73; 3,58468; 4,91934; 97,296; -7,26865; 
0,74; 3,63389; 4,92213; 97,2228; -7,36072; 
0,75; 3,68313; 4,92502; 97,1487; -7,45251; 
0,76; 3,73239; 4,928; 97,0738; -7,54401; 
0,77; 3,78169; 4,93107; 96,9979; -7,63521; 
0,78; 3,83101; 4,93423; 96,9211; -7,72613; 
0,79; 3,88037; 4,93749; 96,8433; -7,81675; 
0,8; 3,92976; 4,94084; 96,7647; -7,90707; 
0,81; 3,97919; 4,94427; 96,6852; -7,9971; 
0,82; 4,02865; 4,9478; 96,6048; -8,08682; 
0,83; 4,07815; 4,95142; 96,5235; -8,17624; 
0,84; 4,12768; 4,95513; 96,4413; -8,26535; 
0,85; 4,17725; 4,95892; 96,3582; -8,35416; 
0,86; 4,22686; 4,96281; 96,2742; -8,44265; 
0,87; 4,2765; 4,96678; 96,1893; -8,53083; 
0,88; 4,32619; 4,97084; 96,1036; -8,6187; 
0,89; 4,37592; 4,97498; 96,0169; -8,70625; 
0,9; 4,42569; 4,97921; 95,9294; -8,79348; 
0,91; 4,47551; 4,98353; 95,8411; -8,88039; 
0,92; 4,52536; 4,98793; 95,7518; -8,96698; 
0,93; 4,57526; 4,99242; 95,6617; -9,05324; 
0,94; 4,62521; 4,99699; 95,5708; -9,13918; 
0,95; 4,6752; 5,00164; 95,4789; -9,22478; 
0,96; 4,72524; 5,00637; 95,3863; -9,31006; 
0,97; 4,77533; 5,01119; 95,2927; -9,39501; 
0,98; 4,82547; 5,01609; 95,1984; -9,47962; 
0,99; 4,87565; 5,02107; 95,1032; -9,5639; 
1; 4,92589; 5,02613; 95,0071; -9,64784; 
1,01; 4,97618; 5,03127; 94,9102; -9,73145; 
1,02; 5,02652; 5,03649; 94,8125; -9,81471; 
1,03; 5,07691; 5,04179; 94,7139; -9,89763; 
1,04; 5,12735; 5,04717; 94,6145; -9,98022; 
1,05; 5,17785; 5,05263; 94,5143; -10,0625; 
1,06; 5,22841; 5,05816; 94,4133; -10,1443; 
1,07; 5,27901; 5,06377; 94,3114; -10,2259; 
1,08; 5,32968; 5,06945; 94,2088; -10,3071; 
1,09; 5,3804; 5,07522; 94,1053; -10,3879; 
1,1; 5,43119; 5,08105; 94,001; -10,4684; 
1,11; 5,48203; 5,08696; 93,8959; -10,5486; 
1,12; 5,53292; 5,09295; 93,79; -10,6284; 
1,13; 5,58388; 5,09901; 93,6833; -10,7078; 
1,14; 5,63491; 5,10514; 93,5759; -10,7869; 
1,15; 5,68599; 5,11134; 93,4676; -10,8657; 
1,16; 5,73713; 5,11761; 93,3586; -10,944; 
1,17; 5,78834; 5,12396; 93,2487; -11,0221; 
1,18; 5,83961; 5,13038; 93,1381; -11,0997; 
1,19; 5,89095; 5,13686; 93,0267; -11,177; 
1,2; 5,94235; 5,14342; 92,9146; -11,254; 
1,21; 5,99382; 5,15004; 92,8017; -11,3306; 
1,22; 6,04535; 5,15674; 92,688; -11,4068; 
1,23; 6,09695; 5,1635; 92,5735; -11,4826; 
1,24; 6,14862; 5,17033; 92,4583; -11,5581; 
1,25; 6,20036; 5,17722; 92,3424; -11,6333; 
1,26; 6,25217; 5,18418; 92,2257; -11,7081; 
1,27; 6,30404; 5,19121; 92,1082; -11,7825; 
1,28; 6,35599; 5,1983; 91,99; -11,8565; 
1,29; 6,40801; 5,20546; 91,8711; -11,9302; 
1,3; 6,4601; 5,21268; 91,7514; -12,0035; 
1,31; 6,51226; 5,21996; 91,631; -12,0765; 
1,32; 6,5645; 5,22731; 91,5099; -12,1491; 
1,33; 6,61681; 5,23471; 91,388; -12,2213; 
1,34; 6,66919; 5,24218; 91,2654; -12,2931; 
1,35; 6,72165; 5,24971; 91,1422; -12,3646; 
1,36; 6,77419; 5,25731; 91,0182; -12,4358; 
1,37; 6,8268; 5,26496; 90,8934; -12,5065; 
1,38; 6,87949; 5,27267; 90,768; -12,5769; 
1,39; 6,93225; 5,28044; 90,6419; -12,6469; 
1,4; 6,9851; 5,28827; 90,5151; -12,7166; 
1,41; 7,03802; 5,29615; 90,3876; -12,7859; 
1,42; 7,09102; 5,30409; 90,2594; -12,8548; 
1,43; 7,1441; 5,31209; 90,1305; -12,9234; 
1,44; 7,19726; 5,32015; 90,0009; -12,9915; 
1,45; 7,2505; 5,32826; 89,8707; -13,0594; 
1,46; 7,30383; 5,33642; 89,7397; -13,1268; 
1,47; 7,35723; 5,34464; 89,6081; -13,1939; 
1,48; 7,41072; 5,35292; 89,4758; -13,2606; 
1,49; 7,46429; 5,36125; 89,3429; -13,327; 
1,5; 7,51794; 5,36963; 89,2093; -13,393; 
1,51; 7,57168; 5,37806; 89,075; -13,4586; 
1,52; 7,62551; 5,38654; 88,9401; -13,5239; 
1,53; 7,67941; 5,39508; 88,8046; -13,5888; 
1,54; 7,73341; 5,40366; 88,6684; -13,6533; 
1,55; 7,78749; 5,4123; 88,5315; -13,7175; 
1,56; 7,84165; 5,42099; 88,394; -13,7813; 
1,57; 7,89591; 5,42972; 88,2559; -13,8447; 
1,58; 7,95025; 5,4385; 88,1171; -13,9078; 
1,59; 8,00468; 5,44733; 87,9777; -13,9705; 
1,6; 8,0592; 5,45621; 87,8377; -14,0328; 
1,61; 8,1138; 5,46514; 87,6971; -14,0948; 
1,62; 8,1685; 5,47411; 87,5558; -14,1565; 
1,63; 8,22328; 5,48312; 87,4139; -14,2177; 
1,64; 8,27816; 5,49219; 87,2715; -14,2786; 
1,65; 8,33313; 5,50129; 87,1284; -14,3392; 
1,66; 8,38819; 5,51044; 86,9847; -14,3994; 
1,67; 8,44334; 5,51964; 86,8404; -14,4592; 
1,68; 8,49858; 5,52888; 86,6955; -14,5187; 
1,69; 8,55391; 5,53816; 86,55; -14,5778; 
1,7; 8,60934; 5,54748; 86,4039; -14,6366; 
1,71; 8,66486; 5,55684; 86,2573; -14,695; 
1,72; 8,72048; 5,56625; 86,11; -14,7531; 
1,73; 8,77619; 5,57569; 85,9622; -14,8108; 
1,74; 8,83199; 5,58518; 85,8138; -14,8682; 
1,75; 8,88789; 5,59471; 85,6649; -14,9252; 
1,76; 8,94389; 5,60427; 85,5153; -14,9818; 
1,77; 8,99998; 5,61387; 85,3652; -15,0381; 
1,78; 9,05617; 5,62351; 85,2146; -15,0941; 
1,79; 9,11245; 5,63319; 85,0633; -15,1497; 
1,8; 9,16883; 5,64291; 84,9116; -15,205; 
1,81; 9,22531; 5,65266; 84,7592; -15,2599; 
1,82; 9,28188; 5,66244; 84,6064; -15,3145; 
1,83; 9,33856; 5,67227; 84,453; -15,3687; 
1,84; 9,39533; 5,68212; 84,299; -15,4226; 
1,85; 9,4522; 5,69202; 84,1445; -15,4761; 
1,86; 9,50917; 5,70194; 83,9895; -15,5293; 
1,87; 9,56624; 5,7119; 83,8339; -15,5822; 
1,88; 9,62341; 5,72189; 83,6778; -15,6347; 
1,89; 9,68068; 5,73192; 83,5212; -15,6869; 
1,9; 9,73805; 5,74198; 83,3641; -15,7388; 
1,91; 9,79552; 5,75206; 83,2065; -15,7903; 
1,92; 9,85309; 5,76218; 83,0483; -15,8415; 
1,93; 9,91076; 5,77233; 82,8896; -15,8923; 
1,94; 9,96853; 5,78251; 82,7304; -15,9429; 
1,95; 10,0264; 5,79272; 82,5708; -15,9931; 
1,96; 10,0844; 5,80296; 82,4106; -16,0429; 
1,97; 10,1425; 5,81323; 82,2499; -16,0925; 
1,98; 10,2007; 5,82353; 82,0887; -16,1417; 
1,99; 10,2589; 5,83385; 81,9271; -16,1906; 
2; 10,3173; 5,8442; 81,7649; -16,2391; 
2,01; 10,3758; 5,85458; 81,6023; -16,2874; 
2,02; 10,4344; 5,86498; 81,4392; -16,3353; 
2,03; 10,4931; 5,87541; 81,2756; -16,3829; 
2,04; 10,5519; 5,88587; 81,1115; -16,4302; 
2,05; 10,6108; 5,89635; 80,947; -16,4771; 
2,06; 10,6699; 5,90685; 80,782; -16,5238; 
2,07; 10,729; 5,91738; 80,6165; -16,5701; 
2,08; 10,7882; 5,92793; 80,4506; -16,6161; 
2,09; 10,8475; 5,93851; 80,2842; -16,6618; 
2,1; 10,907; 5,9491; 80,1174; -16,7072; 
2,11; 10,9665; 5,95972; 79,9501; -16,7523; 
2,12; 11,0262; 5,97037; 79,7823; -16,797; 
2,13; 11,0859; 5,98103; 79,6141; -16,8415; 
2,14; 11,1458; 5,99171; 79,4455; -16,8857; 
2,15; 11,2058; 6,00242; 79,2764; -16,9295; 
2,16; 11,2658; 6,01314; 79,1069; -16,9731; 
2,17; 11,326; 6,02389; 78,9369; -17,0163; 
2,18; 11,3863; 6,03465; 78,7666; -17,0593; 
2,19; 11,4467; 6,04543; 78,5958; -17,1019; 
2,2; 11,5072; 6,05623; 78,4245; -17,1443; 
2,21; 11,5678; 6,06705; 78,2529; -17,1864; 
2,22; 11,6286; 6,07789; 78,0808; -17,2281; 
2,23; 11,6894; 6,08874; 77,9083; -17,2696; 
2,24; 11,7503; 6,09961; 77,7354; -17,3108; 
2,25; 11,8114; 6,1105; 77,5621; -17,3517; 
2,26; 11,8726; 6,1214; 77,3884; -17,3923; 
2,27; 11,9338; 6,13232; 77,2142; -17,4326; 
2,28; 11,9952; 6,14326; 77,0397; -17,4726; 
2,29; 12,0567; 6,1542; 76,8648; -17,5124; 
2,3; 12,1183; 6,16517; 76,6895; -17,5518; 
2,31; 12,18; 6,17614; 76,5138; -17,591; 
2,32; 12,2418; 6,18713; 76,3377; -17,6299; 
2,33; 12,3037; 6,19814; 76,1612; -17,6685; 
2,34; 12,3658; 6,20915; 75,9843; -17,7069; 
2,35; 12,4279; 6,22018; 75,807; -17,7449; 
2,36; 12,4902; 6,23122; 75,6294; -17,7827; 
2,37; 12,5525; 6,24227; 75,4514; -17,8203; 
2,38; 12,615; 6,25333; 75,273; -17,8575; 
2,39; 12,6776; 6,26441; 75,0942; -17,8945; 
2,4; 12,7403; 6,27549; 74,9151; -17,9312; 
2,41; 12,8031; 6,28659; 74,7356; -17,9677; 
2,42; 12,866; 6,29769; 74,5557; -18,0038; 
2,43; 12,9291; 6,3088; 74,3755; -18,0398; 
2,44; 12,9922; 6,31993; 74,1949; -18,0754; 
2,45; 13,0555; 6,33106; 74,014; -18,1108; 
2,46; 13,1188; 6,3422; 73,8327; -18,146; 
2,47; 13,1823; 6,35335; 73,6511; -18,1808; 
2,48; 13,2459; 6,3645; 73,4691; -18,2154; 
2,49; 13,3096; 6,37566; 73,2868; -18,2498; 
2,5; 13,3734; 6,38683; 73,1041; -18,2839; 
2,51; 13,4373; 6,39801; 72,9211; -18,3178; 
2,52; 13,5014; 6,40919; 72,7378; -18,3514; 
2,53; 13,5655; 6,42038; 72,5541; -18,3848; 
2,54; 13,6298; 6,43157; 72,3701; -18,4179; 
2,55; 13,6942; 6,44277; 72,1857; -18,4507; 
2,56; 13,7586; 6,45397; 72,0011; -18,4834; 
2,57; 13,8232; 6,46518; 71,8161; -18,5157; 
2,58; 13,8879; 6,47639; 71,6307; -18,5479; 
2,59; 13,9528; 6,48761; 71,4451; -18,5798; 
2,6; 14,0177; 6,49883; 71,2592; -18,6114; 
2,61; 14,0827; 6,51005; 71,0729; -18,6429; 
2,62; 14,1479; 6,52128; 70,8863; -18,674; 
2,63; 14,2132; 6,53251; 70,6994; -18,705; 
2,64; 14,2785; 6,54374; 70,5122; -18,7357; 
2,65; 14,344; 6,55497; 70,3247; -18,7662; 
2,66; 14,4096; 6,5662; 70,1369; -18,7965; 
2,67; 14,4754; 6,57744; 69,9488; -18,8265; 
2,68; 14,5412; 6,58868; 69,7603; -18,8563; 
2,69; 14,6071; 6,59991; 69,5716; -18,8859; 
2,7; 14,6732; 6,61115; 69,3826; -18,9152; 
2,71; 14,7394; 6,62239; 69,1933; -18,9443; 
2,72; 14,8056; 6,63363; 69,0037; -18,9733; 
2,73; 14,872; 6,64486; 68,8139; -19,0019; 
2,74; 14,9385; 6,6561; 68,6237; -19,0304; 
2,75; 15,0052; 6,66734; 68,4333; -19,0587; 
2,76; 15,0719; 6,67857; 68,2425; -19,0867; 
2,77; 15,1387; 6,6898; 68,0515; -19,1145; 
2,78; 15,2057; 6,70104; 67,8602; -19,1421; 
2,79; 15,2727; 6,71226; 67,6687; -19,1695; 
2,8; 15,3399; 6,72349; 67,4768; -19,1967; 
2,81; 15,4072; 6,73471; 67,2847; -19,2237; 
2,82; 15,4746; 6,74594; 67,0924; -19,2505; 
2,83; 15,5421; 6,75715; 66,8997; -19,277; 
2,84; 15,6098; 6,76837; 66,7068; -19,3034; 
2,85; 15,6775; 6,77958; 66,5137; -19,3295; 
2,86; 15,7454; 6,79078; 66,3202; -19,3555; 
2,87; 15,8133; 6,80199; 66,1266; -19,3812; 
2,88; 15,8814; 6,81318; 65,9326; -19,4068; 
2,89; 15,9496; 6,82438; 65,7384; -19,4322; 
2,9; 16,0179; 6,83556; 65,544; -19,4573; 
2,91; 16,0863; 6,84675; 65,3493; -19,4823; 
2,92; 16,1548; 6,85792; 65,1543; -19,507; 
2,93; 16,2234; 6,86909; 64,9591; -19,5316; 
2,94; 16,2922; 6,88026; 64,7637; -19,556; 
2,95; 16,3611; 6,89142; 64,568; -19,5802; 
2,96; 16,43; 6,90257; 64,3721; -19,6042; 
2,97; 16,4991; 6,91371; 64,1759; -19,628; 
2,98; 16,5683; 6,92485; 63,9795; -19,6517; 
2,99; 16,6376; 6,93598; 63,7829; -19,6751; 
3; 16,707; 6,94711; 63,586; -19,6984; 
3,01; 16,7765; 6,95822; 63,3889; -19,7215; 
3,02; 16,8462; 6,96933; 63,1916; -19,7444; 
3,03; 16,9159; 6,98043; 62,9941; -19,7671; 
3,04; 16,9858; 6,99152; 62,7963; -19,7897; 
3,05; 17,0558; 7,00261; 62,5983; -19,812; 
3,06; 17,1258; 7,01368; 62,4; -19,8342; 
3,07; 17,196; 7,02475; 62,2016; -19,8563; 
3,08; 17,2663; 7,0358; 62,0029; -19,8781; 
3,09; 17,3368; 7,04685; 61,804; -19,8998; 
3,1; 17,4073; 7,05789; 61,6049; -19,9213; 
3,11; 17,4779; 7,06891; 61,4056; -19,9426; 
3,12; 17,5487; 7,07993; 61,2061; -19,9638; 
3,13; 17,6195; 7,09094; 61,0063; -19,9848; 
3,14; 17,6905; 7,10193; 60,8064; -20,0056; 
3,15; 17,7615; 7,11292; 60,6062; -20,0263; 
3,16; 17,8327; 7,12389; 60,4058; -20,0468; 
3,17; 17,904; 7,13486; 60,2053; -20,0672; 
3,18; 17,9754; 7,14581; 60,0045; -20,0873; 
3,19; 18,0469; 7,15675; 59,8035; -20,1074; 
3,2; 18,1186; 7,16768; 59,6023; -20,1272; 
3,21; 18,1903; 7,1786; 59,401; -20,1469; 
3,22; 18,2621; 7,1895; 59,1994; -20,1665; 
3,23; 18,3341; 7,2004; 58,9976; -20,1859; 
3,24; 18,4061; 7,21128; 58,7957; -20,2051; 
3,25; 18,4783; 7,22215; 58,5935; -20,2242; 
3,26; 18,5506; 7,233; 58,3912; -20,2432; 
3,27; 18,623; 7,24385; 58,1887; -20,2619; 
3,28; 18,6955; 7,25468; 57,986; -20,2806; 
3,29; 18,7681; 7,26549; 57,7831; -20,2991; 
3,3; 18,8408; 7,2763; 57,58; -20,3174; 
3,31; 18,9136; 7,28709; 57,3767; -20,3356; 
3,32; 18,9865; 7,29786; 57,1733; -20,3537; 
3,33; 19,0595; 7,30862; 56,9696; -20,3716; 
3,34; 19,1327; 7,31937; 56,7658; -20,3893; 
3,35; 19,2059; 7,33011; 56,5619; -20,407; 
3,36; 19,2793; 7,34083; 56,3577; -20,4245; 
3,37; 19,3528; 7,35153; 56,1534; -20,4418; 
3,38; 19,4263; 7,36222; 55,9489; -20,459; 
3,39; 19,5; 7,3729; 55,7442; -20,4761; 
3,4; 19,5738; 7,38356; 55,5393; -20,493; 
3,41; 19,6477; 7,3942; 55,3343; -20,5098; 
3,42; 19,7217; 7,40483; 55,1292; -20,5265; 
3,43; 19,7958; 7,41545; 54,9238; -20,543; 
3,44; 19,87; 7,42605; 54,7183; -20,5594; 
3,45; 19,9443; 7,43663; 54,5126; -20,5757; 
3,46; 20,0187; 7,4472; 54,3068; -20,5918; 
3,47; 20,0932; 7,45775; 54,1008; -20,6078; 
3,48; 20,1679; 7,46829; 53,8946; -20,6237; 
3,49; 20,2426; 7,4788; 53,6883; -20,6394; 
3,5; 20,3174; 7,48931; 53,4818; -20,655; 
3,51; 20,3924; 7,49979; 53,2752; -20,6705; 
3,52; 20,4674; 7,51026; 53,0684; -20,6859; 
3,53; 20,5426; 7,52072; 52,8615; -20,7012; 
3,54; 20,6178; 7,53115; 52,6544; -20,7163; 
3,55; 20,6932; 7,54157; 52,4472; -20,7313; 
3,56; 20,7687; 7,55197; 52,2398; -20,7462; 
3,57; 20,8442; 7,56236; 52,0322; -20,761; 
3,58; 20,9199; 7,57272; 51,8246; -20,7756; 
3,59; 20,9957; 7,58307; 51,6167; -20,7901; 
3,6; 21,0716; 7,59341; 51,4088; -20,8046; 
3,61; 21,1476; 7,60372; 51,2006; -20,8189; 
3,62; 21,2237; 7,61402; 50,9924; -20,833; 
3,63; 21,2998; 7,6243; 50,784; -20,8471; 
3,64; 21,3761; 7,63456; 50,5754; -20,8611; 
3,65; 21,4525; 7,6448; 50,3668; -20,8749; 
3,66; 21,529; 7,65502; 50,1579; -20,8887; 
3,67; 21,6056; 7,66523; 49,949; -20,9023; 
3,68; 21,6823; 7,67542; 49,7399; -20,9158; 
3,69; 21,7591; 7,68558; 49,5307; -20,9292; 
3,7; 21,8361; 7,69573; 49,3213; -20,9425; 
3,71; 21,9131; 7,70586; 49,1118; -20,9557; 
3,72; 21,9902; 7,71598; 48,9022; -20,9688; 
3,73; 22,0674; 7,72607; 48,6924; -20,9818; 
3,74; 22,1447; 7,73614; 48,4826; -20,9946; 
3,75; 22,2221; 7,7462; 48,2726; -21,0074; 
3,76; 22,2996; 7,75623; 48,0624; -21,0201; 
3,77; 22,3772; 7,76625; 47,8522; -21,0326; 
3,78; 22,4549; 7,77625; 47,6418; -21,0451; 
3,79; 22,5328; 7,78622; 47,4313; -21,0575; 
3,8; 22,6107; 7,79618; 47,2206; -21,0697; 
3,81; 22,6887; 7,80612; 47,0099; -21,0819; 
3,82; 22,7668; 7,81604; 46,799; -21,094; 
3,83; 22,845; 7,82594; 46,588; -21,106; 
3,84; 22,9233; 7,83581; 46,3769; -21,1178; 
3,85; 23,0017; 7,84567; 46,1656; -21,1296; 
3,86; 23,0802; 7,85551; 45,9543; -21,1413; 
3,87; 23,1588; 7,86533; 45,7428; -21,1529; 
3,88; 23,2375; 7,87513; 45,5312; -21,1644; 
3,89; 23,3163; 7,8849; 45,3195; -21,1758; 
3,9; 23,3952; 7,89466; 45,1077; -21,1871; 
3,91; 23,4742; 7,9044; 44,8958; -21,1983; 
3,92; 23,5533; 7,91411; 44,6837; -21,2095; 
3,93; 23,6325; 7,92381; 44,4716; -21,2205; 
3,94; 23,7118; 7,93348; 44,2593; -21,2315; 
3,95; 23,7912; 7,94314; 44,0469; -21,2423; 
3,96; 23,8707; 7,95277; 43,8345; -21,2531; 
3,97; 23,9502; 7,96238; 43,6219; -21,2638; 
3,98; 24,0299; 7,97197; 43,4092; -21,2744; 
3,99; 24,1097; 7,98154; 43,1964; -21,285; 
4; 24,1895; 7,99109; 42,9835; -21,2954; 
4,01; 24,2695; 8,00062; 42,7705; -21,3058; 
4,02; 24,3495; 8,01013; 42,5574; -21,316; 
4,03; 24,4297; 8,01961; 42,3442; -21,3262; 
4,04; 24,5099; 8,02908; 42,1309; -21,3363; 
4,05; 24,5903; 8,03852; 41,9174; -21,3463; 
4,06; 24,6707; 8,04794; 41,7039; -21,3563; 
4,07; 24,7512; 8,05734; 41,4903; -21,3662; 
4,08; 24,8319; 8,06672; 41,2766; -21,376; 
4,09; 24,9126; 8,07608; 41,0628; -21,3857; 
4,1; 24,9934; 8,08542; 40,8489; -21,3953; 
4,11; 25,0743; 8,09473; 40,6349; -21,4048; 
4,12; 25,1553; 8,10402; 40,4208; -21,4143; 
4,13; 25,2364; 8,11329; 40,2066; -21,4237; 
4,14; 25,3175; 8,12254; 39,9923; -21,4331; 
4,15; 25,3988; 8,13177; 39,7779; -21,4423; 
4,16; 25,4802; 8,14097; 39,5635; -21,4515; 
4,17; 25,5616; 8,15016; 39,3489; -21,4606; 
4,18; 25,6432; 8,15932; 39,1343; -21,4696; 
4,19; 25,7248; 8,16846; 38,9195; -21,4786; 
4,2; 25,8065; 8,17758; 38,7047; -21,4875; 
4,21; 25,8884; 8,18667; 38,4898; -21,4963; 
4,22; 25,9703; 8,19574; 38,2748; -21,505; 
4,23; 26,0523; 8,2048; 38,0597; -21,5137; 
4,24; 26,1344; 8,21382; 37,8445; -21,5223; 
4,25; 26,2166; 8,22283; 37,6292; -21,5309; 
4,26; 26,2988; 8,23182; 37,4139; -21,5393; 
4,27; 26,3812; 8,24078; 37,1984; -21,5477; 
4,28; 26,4636; 8,24972; 36,9829; -21,5561; 
4,29; 26,5462; 8,25864; 36,7673; -21,5644; 
4,3; 26,6288; 8,26753; 36,5516; -21,5726; 
4,31; 26,7115; 8,27641; 36,3359; -21,5807; 
4,32; 26,7943; 8,28526; 36,12; -21,5888; 
4,33; 26,8772; 8,29408; 35,9041; -21,5968; 
4,34; 26,9602; 8,30289; 35,6881; -21,6047; 
4,35; 27,0433; 8,31167; 35,472; -21,6126; 
4,36; 27,1265; 8,32043; 35,2558; -21,6204; 
4,37; 27,2097; 8,32917; 35,0396; -21,6282; 
4,38; 27,293; 8,33789; 34,8233; -21,6359; 
4,39; 27,3765; 8,34658; 34,6069; -21,6435; 
4,4; 27,46; 8,35525; 34,3904; -21,6511; 
4,41; 27,5436; 8,3639; 34,1738; -21,6586; 
4,42; 27,6273; 8,37253; 33,9572; -21,6661; 
4,43; 27,711; 8,38113; 33,7405; -21,6735; 
4,44; 27,7949; 8,38971; 33,5238; -21,6808; 
4,45; 27,8788; 8,39827; 33,3069; -21,6881; 
4,46; 27,9628; 8,40681; 33,09; -21,6953; 
4,47; 28,047; 8,41532; 32,873; -21,7025; 
4,48; 28,1311; 8,42381; 32,6559; -21,7096; 
4,49; 28,2154; 8,43228; 32,4388; -21,7167; 
4,5; 28,2998; 8,44072; 32,2216; -21,7237; 
4,51; 28,3842; 8,44914; 32,0043; -21,7306; 
4,52; 28,4688; 8,45754; 31,787; -21,7375; 
4,53; 28,5534; 8,46592; 31,5696; -21,7443; 
4,54; 28,6381; 8,47427; 31,3521; -21,7511; 
4,55; 28,7229; 8,4826; 31,1346; -21,7578; 
4,56; 28,8077; 8,49091; 30,917; -21,7645; 
4,57; 28,8927; 8,4992; 30,6993; -21,7711; 
4,58; 28,9777; 8,50746; 30,4815; -21,7777; 
4,59; 29,0628; 8,5157; 30,2637; -21,7842; 
4,6; 29,148; 8,52392; 30,0459; -21,7907; 
4,61; 29,2333; 8,53211; 29,8279; -21,7971; 
4,62; 29,3187; 8,54028; 29,6099; -21,8034; 
4,63; 29,4041; 8,54843; 29,3918; -21,8098; 
4,64; 29,4897; 8,55656; 29,1737; -21,816; 
4,65; 29,5753; 8,56466; 28,9555; -21,8222; 
4,66; 29,6609; 8,57275; 28,7373; -21,8284; 
4,67; 29,7467; 8,5808; 28,519; -21,8345; 
4,68; 29,8326; 8,58884; 28,3006; -21,8406; 
4,69; 29,9185; 8,59685; 28,0821; -21,8466; 
